section,profile,family,m,q,n,metric,value,unit,notes
operations,paper_literal_m96,paper_literal,96,9216,2529,Setup:vector_times_matrix,1,count,
operations,paper_literal_m96,paper_literal,96,9216,2529,Setup:matrix_times_vector,0,count,
operations,paper_literal_m96,paper_literal,96,9216,2529,Setup:vector_dot,0,count,
operations,paper_literal_m96,paper_literal,96,9216,2529,Setup:vector_add,0,count,
operations,paper_literal_m96,paper_literal,96,9216,2529,Setup:scalar_times_vector,0,count,
operations,paper_literal_m96,paper_literal,96,9216,2529,Setup:h1,0,count,
operations,paper_literal_m96,paper_literal,96,9216,2529,Setup:h2,0,count,
operations,paper_literal_m96,paper_literal,96,9216,2529,Setup:h3,0,count,
operations,paper_literal_m96,paper_literal,96,9216,2529,SetSecretValue:vector_times_matrix,1,count,
operations,paper_literal_m96,paper_literal,96,9216,2529,SetSecretValue:matrix_times_vector,0,count,
operations,paper_literal_m96,paper_literal,96,9216,2529,SetSecretValue:vector_dot,0,count,
operations,paper_literal_m96,paper_literal,96,9216,2529,SetSecretValue:vector_add,0,count,
operations,paper_literal_m96,paper_literal,96,9216,2529,SetSecretValue:scalar_times_vector,0,count,
operations,paper_literal_m96,paper_literal,96,9216,2529,SetSecretValue:h1,0,count,
operations,paper_literal_m96,paper_literal,96,9216,2529,SetSecretValue:h2,0,count,
operations,paper_literal_m96,paper_literal,96,9216,2529,SetSecretValue:h3,0,count,
operations,paper_literal_m96,paper_literal,96,9216,2529,PartialPrivateKeyExtract:vector_times_matrix,1,count,
operations,paper_literal_m96,paper_literal,96,9216,2529,PartialPrivateKeyExtract:matrix_times_vector,0,count,
operations,paper_literal_m96,paper_literal,96,9216,2529,PartialPrivateKeyExtract:vector_dot,0,count,
operations,paper_literal_m96,paper_literal,96,9216,2529,PartialPrivateKeyExtract:vector_add,1,count,
operations,paper_literal_m96,paper_literal,96,9216,2529,PartialPrivateKeyExtract:scalar_times_vector,1,count,
operations,paper_literal_m96,paper_literal,96,9216,2529,PartialPrivateKeyExtract:h1,1,count,
operations,paper_literal_m96,paper_literal,96,9216,2529,PartialPrivateKeyExtract:h2,0,count,
operations,paper_literal_m96,paper_literal,96,9216,2529,PartialPrivateKeyExtract:h3,0,count,
operations,paper_literal_m96,paper_literal,96,9216,2529,initiator_create:vector_times_matrix,1,count,
operations,paper_literal_m96,paper_literal,96,9216,2529,initiator_create:matrix_times_vector,2,count,
operations,paper_literal_m96,paper_literal,96,9216,2529,initiator_create:vector_dot,0,count,
operations,paper_literal_m96,paper_literal,96,9216,2529,initiator_create:vector_add,2,count,
operations,paper_literal_m96,paper_literal,96,9216,2529,initiator_create:scalar_times_vector,1,count,
operations,paper_literal_m96,paper_literal,96,9216,2529,initiator_create:h1,0,count,
operations,paper_literal_m96,paper_literal,96,9216,2529,initiator_create:h2,1,count,
operations,paper_literal_m96,paper_literal,96,9216,2529,initiator_create:h3,0,count,
operations,paper_literal_m96,paper_literal,96,9216,2529,responder_verify_and_reply:vector_times_matrix,2,count,
operations,paper_literal_m96,paper_literal,96,9216,2529,responder_verify_and_reply:matrix_times_vector,2,count,
operations,paper_literal_m96,paper_literal,96,9216,2529,responder_verify_and_reply:vector_dot,4,count,
operations,paper_literal_m96,paper_literal,96,9216,2529,responder_verify_and_reply:vector_add,7,count,
operations,paper_literal_m96,paper_literal,96,9216,2529,responder_verify_and_reply:scalar_times_vector,3,count,
operations,paper_literal_m96,paper_literal,96,9216,2529,responder_verify_and_reply:h1,1,count,
operations,paper_literal_m96,paper_literal,96,9216,2529,responder_verify_and_reply:h2,2,count,
operations,paper_literal_m96,paper_literal,96,9216,2529,responder_verify_and_reply:h3,1,count,
operations,paper_literal_m96,paper_literal,96,9216,2529,initiator_verify_and_finish:vector_times_matrix,1,count,
operations,paper_literal_m96,paper_literal,96,9216,2529,initiator_verify_and_finish:matrix_times_vector,0,count,
operations,paper_literal_m96,paper_literal,96,9216,2529,initiator_verify_and_finish:vector_dot,4,count,
operations,paper_literal_m96,paper_literal,96,9216,2529,initiator_verify_and_finish:vector_add,4,count,
operations,paper_literal_m96,paper_literal,96,9216,2529,initiator_verify_and_finish:scalar_times_vector,2,count,
operations,paper_literal_m96,paper_literal,96,9216,2529,initiator_verify_and_finish:h1,1,count,
operations,paper_literal_m96,paper_literal,96,9216,2529,initiator_verify_and_finish:h2,1,count,
operations,paper_literal_m96,paper_literal,96,9216,2529,initiator_verify_and_finish:h3,1,count,
operations,paper_literal_m96,paper_literal,96,9216,2529,full_handshake:vector_times_matrix,7,count,
operations,paper_literal_m96,paper_literal,96,9216,2529,full_handshake:matrix_times_vector,4,count,
operations,paper_literal_m96,paper_literal,96,9216,2529,full_handshake:vector_dot,8,count,
operations,paper_literal_m96,paper_literal,96,9216,2529,full_handshake:vector_add,14,count,
operations,paper_literal_m96,paper_literal,96,9216,2529,full_handshake:scalar_times_vector,7,count,
operations,paper_literal_m96,paper_literal,96,9216,2529,full_handshake:h1,3,count,
operations,paper_literal_m96,paper_literal,96,9216,2529,full_handshake:h2,4,count,
operations,paper_literal_m96,paper_literal,96,9216,2529,full_handshake:h3,2,count,
operations,toy,toy,8,257,16,Setup:vector_times_matrix,1,count,
operations,toy,toy,8,257,16,Setup:matrix_times_vector,0,count,
operations,toy,toy,8,257,16,Setup:vector_dot,0,count,
operations,toy,toy,8,257,16,Setup:vector_add,0,count,
operations,toy,toy,8,257,16,Setup:scalar_times_vector,0,count,
operations,toy,toy,8,257,16,Setup:h1,0,count,
operations,toy,toy,8,257,16,Setup:h2,0,count,
operations,toy,toy,8,257,16,Setup:h3,0,count,
operations,toy,toy,8,257,16,SetSecretValue:vector_times_matrix,1,count,
operations,toy,toy,8,257,16,SetSecretValue:matrix_times_vector,0,count,
operations,toy,toy,8,257,16,SetSecretValue:vector_dot,0,count,
operations,toy,toy,8,257,16,SetSecretValue:vector_add,0,count,
operations,toy,toy,8,257,16,SetSecretValue:scalar_times_vector,0,count,
operations,toy,toy,8,257,16,SetSecretValue:h1,0,count,
operations,toy,toy,8,257,16,SetSecretValue:h2,0,count,
operations,toy,toy,8,257,16,SetSecretValue:h3,0,count,
operations,toy,toy,8,257,16,PartialPrivateKeyExtract:vector_times_matrix,1,count,
operations,toy,toy,8,257,16,PartialPrivateKeyExtract:matrix_times_vector,0,count,
operations,toy,toy,8,257,16,PartialPrivateKeyExtract:vector_dot,0,count,
operations,toy,toy,8,257,16,PartialPrivateKeyExtract:vector_add,1,count,
operations,toy,toy,8,257,16,PartialPrivateKeyExtract:scalar_times_vector,1,count,
operations,toy,toy,8,257,16,PartialPrivateKeyExtract:h1,1,count,
operations,toy,toy,8,257,16,PartialPrivateKeyExtract:h2,0,count,
operations,toy,toy,8,257,16,PartialPrivateKeyExtract:h3,0,count,
operations,toy,toy,8,257,16,initiator_create:vector_times_matrix,1,count,
operations,toy,toy,8,257,16,initiator_create:matrix_times_vector,2,count,
operations,toy,toy,8,257,16,initiator_create:vector_dot,0,count,
operations,toy,toy,8,257,16,initiator_create:vector_add,2,count,
operations,toy,toy,8,257,16,initiator_create:scalar_times_vector,1,count,
operations,toy,toy,8,257,16,initiator_create:h1,0,count,
operations,toy,toy,8,257,16,initiator_create:h2,1,count,
operations,toy,toy,8,257,16,initiator_create:h3,0,count,
operations,toy,toy,8,257,16,responder_verify_and_reply:vector_times_matrix,2,count,
operations,toy,toy,8,257,16,responder_verify_and_reply:matrix_times_vector,2,count,
operations,toy,toy,8,257,16,responder_verify_and_reply:vector_dot,4,count,
operations,toy,toy,8,257,16,responder_verify_and_reply:vector_add,7,count,
operations,toy,toy,8,257,16,responder_verify_and_reply:scalar_times_vector,3,count,
operations,toy,toy,8,257,16,responder_verify_and_reply:h1,1,count,
operations,toy,toy,8,257,16,responder_verify_and_reply:h2,2,count,
operations,toy,toy,8,257,16,responder_verify_and_reply:h3,1,count,
operations,toy,toy,8,257,16,initiator_verify_and_finish:vector_times_matrix,1,count,
operations,toy,toy,8,257,16,initiator_verify_and_finish:matrix_times_vector,0,count,
operations,toy,toy,8,257,16,initiator_verify_and_finish:vector_dot,4,count,
operations,toy,toy,8,257,16,initiator_verify_and_finish:vector_add,4,count,
operations,toy,toy,8,257,16,initiator_verify_and_finish:scalar_times_vector,2,count,
operations,toy,toy,8,257,16,initiator_verify_and_finish:h1,1,count,
operations,toy,toy,8,257,16,initiator_verify_and_finish:h2,1,count,
operations,toy,toy,8,257,16,initiator_verify_and_finish:h3,1,count,
operations,toy,toy,8,257,16,full_handshake:vector_times_matrix,7,count,
operations,toy,toy,8,257,16,full_handshake:matrix_times_vector,4,count,
operations,toy,toy,8,257,16,full_handshake:vector_dot,8,count,
operations,toy,toy,8,257,16,full_handshake:vector_add,14,count,
operations,toy,toy,8,257,16,full_handshake:scalar_times_vector,7,count,
operations,toy,toy,8,257,16,full_handshake:h1,3,count,
operations,toy,toy,8,257,16,full_handshake:h2,4,count,
operations,toy,toy,8,257,16,full_handshake:h3,2,count,
